province_id;kind;terrain_index;terrain_category
5223;land;0;grasslands
5224;land;1;hills
5225;land;6;mountain
5226;land;6;mountain
5227;land;6;mountain
5228;land;6;mountain
5229;land;1;hills
5230;land;254;jungle
5231;land;0;grasslands
5232;land;0;grasslands
5233;land;0;grasslands
5234;land;0;grasslands
5235;land;20;savannah
5236;land;6;mountain
5237;land;6;mountain
5238;land;255;woods
5239;land;6;mountain
5240;land;6;mountain
5241;land;1;hills
5242;land;3;desert
5243;land;6;mountain
5244;land;0;grasslands
5245;land;0;grasslands
5246;land;0;grasslands
5247;land;0;grasslands
5248;land;0;grasslands
5249;land;0;grasslands
5250;land;0;grasslands
5251;land;1;hills
5252;land;1;hills
5253;land;1;hills
5254;land;6;mountain
5255;land;254;jungle
5256;land;254;jungle
5257;land;254;jungle
5258;land;1;hills
5259;land;0;grasslands
5260;land;1;hills
5261;land;0;grasslands
5262;land;6;mountain
5263;land;6;mountain
5264;land;254;jungle
5265;land;0;grasslands
5266;land;0;grasslands
5267;land;0;grasslands
5268;land;0;grasslands
5269;land;6;mountain
5270;land;20;savannah
5271;land;254;jungle
5272;land;254;jungle
5273;land;20;savannah
5274;land;130;steppe
5275;land;12;forest
5276;land;12;forest
5277;land;12;forest
5278;land;6;mountain
5279;land;6;mountain
5280;land;6;mountain
5281;land;6;mountain
5282;land;254;jungle
5283;land;254;jungle
5284;land;254;jungle
5285;land;254;jungle
5286;land;254;jungle
5287;land;254;jungle
5288;land;254;jungle
5289;land;254;jungle
5290;land;254;jungle
5291;land;1;hills
5292;land;1;hills
5293;land;254;jungle
5294;land;0;grasslands
5295;land;0;grasslands
5296;land;0;grasslands
5297;land;0;grasslands
5298;land;0;grasslands
5299;land;12;forest
5300;land;6;mountain
5301;land;0;grasslands
5302;land;0;grasslands
5303;land;12;forest
5304;land;12;forest
5305;land;12;forest
5306;land;10;farmlands
5307;land;1;hills
5308;land;1;hills
5309;land;1;hills
5310;land;6;mountain
5311;land;0;grasslands
5312;land;0;grasslands
5313;land;0;grasslands
5314;land;6;mountain
5315;land;12;forest
5316;land;12;forest
5317;land;12;forest
5318;land;12;forest
5319;land;12;forest
5320;land;0;grasslands
5321;land;1;hills
5322;land;6;mountain
5323;land;6;mountain
5324;land;12;forest
5325;land;0;grasslands
5326;land;0;grasslands
5327;land;0;grasslands
5328;land;1;hills
5329;land;20;savannah
5330;land;6;mountain
5331;land;255;woods
5332;land;0;grasslands
5333;land;0;grasslands
5334;land;1;hills
5335;land;255;woods
5336;land;1;hills
5337;land;255;woods
5338;land;255;woods
5339;land;255;woods
5340;land;255;woods
5341;land;255;woods
5342;land;0;grasslands
5343;land;0;grasslands
5344;land;0;grasslands
5345;land;0;grasslands
5346;land;1;hills
5347;land;0;grasslands
5348;land;20;savannah
5349;land;20;savannah
5350;land;20;savannah
5351;land;20;savannah
5352;land;6;mountain
5353;land;0;grasslands
5354;land;9;marsh
5355;land;1;hills
5356;land;1;hills
5357;land;1;hills
5358;land;1;hills
5359;land;1;hills
5360;land;1;hills
5361;land;1;hills
5362;land;130;steppe
5363;land;1;hills
5364;land;1;hills
5365;land;1;hills
5366;land;1;hills
5367;land;1;hills
5368;land;1;hills
5369;land;0;grasslands
5370;land;0;grasslands
5371;land;0;grasslands
5372;land;0;grasslands
5373;land;3;desert
5374;land;3;desert
5375;land;130;steppe
5376;land;1;hills
5377;land;255;woods
5378;land;6;mountain
5379;land;6;mountain
5380;land;6;mountain
5381;land;6;mountain
5382;land;0;grasslands
5383;land;0;grasslands
5384;land;0;grasslands
5385;land;0;grasslands
5386;land;0;grasslands
5387;land;0;grasslands
5388;land;0;grasslands
5389;land;0;grasslands
5390;land;9;marsh
5391;land;6;mountain
5392;land;1;hills
5393;land;1;hills
5394;land;1;hills
5395;land;1;hills
5396;land;1;hills
5397;land;1;hills
5398;land;12;forest
5399;land;1;hills
5400;land;1;hills
5401;land;255;woods
5402;land;255;woods
5403;land;1;hills
5404;land;1;hills
5405;land;1;hills
5406;land;1;hills
5407;land;1;hills
5408;land;1;hills
5409;land;1;hills
5410;land;1;hills
5411;land;1;hills
5412;land;9;marsh
5413;land;20;savannah
5414;land;20;savannah
5415;land;20;savannah
5416;land;1;hills
5417;land;255;woods
5418;land;1;hills
5419;land;1;hills
5420;land;1;hills
5421;land;1;hills
5422;land;0;grasslands
5423;land;0;grasslands
5424;land;0;grasslands
5425;land;0;grasslands
5426;land;0;grasslands
5427;land;0;grasslands
5428;land;0;grasslands
5429;land;0;grasslands
5430;land;12;forest
5431;land;255;woods
5432;land;6;mountain
5433;land;6;mountain
5434;land;3;desert
5435;land;12;forest
5436;land;12;forest
5437;land;12;forest
5438;land;1;hills
5439;land;6;mountain
5440;land;6;mountain
5441;land;20;savannah
5442;land;20;savannah
5443;land;20;savannah
5444;land;20;savannah
5445;land;20;savannah
5446;land;20;savannah
5447;land;20;savannah
5448;land;6;mountain
5449;land;1;hills
5450;land;1;hills
5451;land;1;hills
5452;land;1;hills
5453;land;1;hills
5454;land;1;hills
5455;land;1;hills
5456;land;12;forest
5457;land;12;forest
5458;land;12;forest
5459;land;130;steppe
5460;land;130;steppe
5461;land;3;desert
5462;land;3;desert
5463;land;3;desert
5464;land;3;desert
5465;land;255;woods
5466;land;130;steppe
5467;land;0;grasslands
5468;land;0;grasslands
5469;land;0;grasslands
5470;land;0;grasslands
5471;land;255;woods
5472;land;255;woods
5473;land;255;woods
5474;land;255;woods
5475;land;255;woods
5476;land;255;woods
5477;land;255;woods
5478;land;1;hills
5479;land;6;mountain
5480;land;6;mountain
5481;land;6;mountain
5482;land;254;jungle
5483;land;20;savannah
5484;land;9;marsh
5485;land;0;grasslands
5486;land;255;woods
5487;land;130;steppe
5488;land;0;grasslands
5489;land;20;savannah
5490;land;6;mountain
5491;land;1;hills
5492;land;1;hills
5493;land;1;hills
5494;land;1;hills
5495;land;6;mountain
5496;land;1;hills
5497;land;20;savannah
5498;land;254;jungle
5499;land;0;grasslands
5500;land;0;grasslands
5501;land;0;grasslands
5502;land;6;mountain
5503;land;6;mountain
5504;land;6;mountain
5505;land;6;mountain
5506;land;6;mountain
5507;land;6;mountain
5508;land;6;mountain
5509;land;6;mountain
5510;land;0;grasslands
5511;land;0;grasslands
5512;land;0;grasslands
5513;land;0;grasslands
5514;land;0;grasslands
5515;land;1;hills
5516;land;1;hills
5517;land;12;forest
5518;land;1;hills
5519;land;20;savannah
5520;land;20;savannah
5521;land;255;woods
5522;land;6;mountain
5523;land;255;woods
5524;land;20;savannah
5525;land;20;savannah
5526;land;20;savannah
5527;land;254;jungle
5528;land;12;forest
5529;land;12;forest
5530;land;12;forest
5531;land;6;mountain
5532;land;6;mountain
5533;land;6;mountain
5534;land;20;savannah
5535;land;20;savannah
5536;land;0;grasslands
5537;land;23;highlands
5538;land;23;highlands
5539;land;23;highlands
5540;land;0;grasslands
5541;land;0;grasslands
5542;land;0;grasslands
5543;land;0;grasslands
5544;land;0;grasslands
5545;land;0;grasslands
5546;land;255;woods
5547;land;255;woods
5548;land;0;grasslands
5549;land;0;grasslands
5550;land;255;woods
5551;land;255;woods
5552;land;254;jungle
5553;land;254;jungle
5554;land;1;hills
5555;land;1;hills
5556;land;20;savannah
5557;land;255;woods
5558;land;255;woods
5559;land;20;savannah
5560;land;20;savannah
5561;land;20;savannah
5562;land;20;savannah
5563;land;20;savannah
5564;land;20;savannah
5565;land;255;woods
5566;land;1;hills
5567;land;6;mountain
5568;land;6;mountain
5569;land;6;mountain
5570;land;255;woods
5571;land;255;woods
5572;land;255;woods
5573;land;255;woods
5574;land;6;mountain
5575;land;0;grasslands
5576;land;0;grasslands
5577;land;0;grasslands
5578;land;0;grasslands
5579;land;0;grasslands
5580;land;1;hills
5581;land;130;steppe
5582;land;130;steppe
5583;land;130;steppe
5584;land;255;woods
5585;land;1;hills
5586;land;1;hills
5587;land;1;hills
5588;land;1;hills
5589;land;12;forest
5590;land;1;hills
5591;land;1;hills
5592;land;6;mountain
5593;land;0;grasslands
5594;land;20;savannah
5595;land;1;hills
5596;land;1;hills
5597;land;1;hills
5598;land;255;woods
5599;land;20;savannah
5600;land;20;savannah
5601;land;20;savannah
5602;land;20;savannah
5603;land;20;savannah
5604;land;255;woods
5605;land;130;steppe
5606;land;1;hills
5607;land;1;hills
5608;land;255;woods
5609;land;12;forest
5610;land;12;forest
5611;land;12;forest
5612;land;12;forest
5613;land;12;forest
5614;land;6;mountain
5615;land;1;hills
5616;land;1;hills
5617;land;1;hills
5618;land;23;highlands
5619;land;255;woods
5620;land;12;forest
5621;land;12;forest
5622;land;12;forest
5623;land;3;desert
5624;land;3;desert
5625;land;3;desert
5626;land;130;steppe
5627;land;1;hills
5628;land;3;desert
5629;land;3;desert
5630;land;255;woods
5631;land;255;woods
5632;land;255;woods
5633;land;0;grasslands
5634;land;0;grasslands
5635;land;0;grasslands
5636;land;0;grasslands
5637;land;0;grasslands
5638;land;0;grasslands
5639;land;0;grasslands
5640;land;20;savannah
5641;land;12;forest
5642;land;6;mountain
5643;land;20;savannah
5644;land;20;savannah
5645;land;20;savannah
5646;land;20;savannah
5647;land;1;hills
5648;land;130;steppe
5649;land;0;grasslands
5650;land;0;grasslands
5651;land;255;woods
5652;land;20;savannah
5653;land;1;hills
5654;land;1;hills
5655;land;1;hills
5656;land;1;hills
5657;land;1;hills
5658;land;1;hills
5659;land;6;mountain
5660;land;6;mountain
5661;land;6;mountain
5662;land;255;woods
5663;land;1;hills
5664;land;1;hills
5665;land;20;savannah
5666;land;1;hills
5667;land;20;savannah
5668;land;12;forest
5669;land;12;forest
5670;land;1;hills
5671;land;255;woods
5672;land;1;hills
5673;land;6;mountain
5674;land;0;grasslands
5675;land;0;grasslands
5676;land;0;grasslands
5677;land;0;grasslands
5678;land;0;grasslands
5679;land;0;grasslands
5680;land;6;mountain
5681;land;1;hills
5682;land;1;hills
5683;land;6;mountain
5684;land;130;steppe
5685;land;12;forest
5686;land;12;forest
5687;land;0;grasslands
5688;land;0;grasslands
5689;land;0;grasslands
5690;land;0;grasslands
5691;land;0;grasslands
5692;land;6;mountain
5693;land;20;savannah
5694;land;6;mountain
5695;land;6;mountain
5696;land;20;savannah
5697;land;20;savannah
5698;land;10;farmlands
5699;land;1;hills
5700;land;1;hills
5701;land;1;hills
5702;land;0;grasslands
5703;land;9;marsh
5704;land;255;woods
5705;land;12;forest
5706;land;255;woods
5707;land;1;hills
5708;land;0;grasslands
5709;land;0;grasslands
5710;land;0;grasslands
5711;land;0;grasslands
5712;land;12;forest
5713;land;12;forest
5714;land;12;forest
5715;land;12;forest
5716;land;12;forest
5717;land;12;forest
5718;land;12;forest
5719;land;1;hills
5720;land;9;marsh
5721;land;0;grasslands
5722;land;10;farmlands
5723;land;1;hills
5724;land;130;steppe
5725;land;130;steppe
5726;land;130;steppe
5727;land;130;steppe
5728;land;130;steppe
5729;land;130;steppe
5730;land;1;hills
5731;land;6;mountain
5732;land;6;mountain
5733;land;0;grasslands
5734;land;1;hills
5735;land;1;hills
5736;land;1;hills
5737;land;20;savannah
5738;land;6;mountain
5739;land;255;woods
5740;land;255;woods
5741;land;255;woods
5742;land;6;mountain
5743;land;6;mountain
5744;land;130;steppe
5745;land;130;steppe
5746;land;130;steppe
5747;land;130;steppe
5748;land;130;steppe
5749;land;130;steppe
5750;land;130;steppe
5751;land;255;woods
5752;land;20;savannah
5753;land;20;savannah
5754;land;20;savannah
5755;land;0;grasslands
5756;land;0;grasslands
5757;land;0;grasslands
5758;land;255;woods
5759;land;9;marsh
5760;land;9;marsh
5761;land;9;marsh
5762;land;9;marsh
5763;land;9;marsh
5764;land;1;hills
5765;land;1;hills
5766;land;1;hills
5767;land;1;hills
5768;land;1;hills
5769;land;12;forest
5770;land;12;forest
5771;land;12;forest
5772;land;12;forest
5773;land;0;grasslands
5774;land;10;farmlands
5775;land;10;farmlands
5776;land;20;savannah
5777;land;20;savannah
5778;land;20;savannah
5779;land;9;marsh
5780;land;255;woods
5781;land;130;steppe
5782;land;130;steppe
5783;land;130;steppe
5784;land;130;steppe
5785;land;1;hills
5786;land;1;hills
5787;land;1;hills
5788;land;1;hills
5789;land;20;savannah
5790;land;20;savannah
5791;land;130;steppe
5792;land;130;steppe
5793;land;130;steppe
5794;land;254;jungle
5795;land;6;mountain
5796;land;6;mountain
5797;land;6;mountain
5798;land;6;mountain
5799;land;0;grasslands
5800;land;0;grasslands
5801;land;0;grasslands
5802;land;0;grasslands
5803;land;6;mountain
5804;land;255;woods
5805;land;10;farmlands
5806;land;12;forest
5807;land;12;forest
5808;land;12;forest
5809;land;1;hills
5810;land;20;savannah
5811;land;10;farmlands
5812;land;255;woods
5813;land;255;woods
5814;land;130;steppe
5815;land;255;woods
5816;land;255;woods
5817;land;6;mountain
5818;land;6;mountain
5819;land;10;farmlands
5820;land;0;grasslands
5821;land;1;hills
5822;land;1;hills
5823;land;1;hills
5824;land;9;marsh
5825;land;9;marsh
5826;land;1;hills
5827;land;1;hills
5828;land;9;marsh
5829;land;9;marsh
5830;land;255;woods
5831;land;20;savannah
5832;land;20;savannah
5833;land;20;savannah
5834;land;255;woods
5835;land;255;woods
5836;land;255;woods
5837;land;255;woods
5838;land;6;mountain
5839;land;6;mountain
5840;land;1;hills
5841;land;6;mountain
5842;land;12;forest
5843;land;12;forest
5844;land;130;steppe
5845;land;255;woods
5846;land;20;savannah
5847;land;1;hills
5848;land;1;hills
5849;land;1;hills
5850;land;1;hills
5851;land;1;hills
5852;land;1;hills
5853;land;255;woods
5854;land;10;farmlands
5855;land;255;woods
5856;land;6;mountain
5857;land;1;hills
5858;land;0;grasslands
5859;land;0;grasslands
5860;land;20;savannah
5861;land;6;mountain
5862;land;9;marsh
5863;land;1;hills
5864;land;1;hills
5865;land;1;hills
5866;land;1;hills
5867;land;0;grasslands
5868;land;0;grasslands
5869;land;0;grasslands
5870;land;0;grasslands
5871;land;1;hills
5872;land;1;hills
5873;land;1;hills
5874;land;1;hills
5875;land;1;hills
5876;land;1;hills
5877;land;1;hills
5878;land;1;hills
5879;land;0;grasslands
5880;land;0;grasslands
5881;land;0;grasslands
5882;land;0;grasslands
5883;land;255;woods
5884;land;1;hills
5885;land;130;steppe
5886;land;130;steppe
5887;land;6;mountain
5888;land;6;mountain
5889;land;255;woods
5890;land;6;mountain
5891;land;12;forest
5892;land;12;forest
5893;land;9;marsh
5894;land;9;marsh
5895;land;9;marsh
5896;land;9;marsh
5897;land;9;marsh
5898;land;9;marsh
5899;land;1;hills
5900;land;1;hills
5901;land;0;grasslands
5902;land;0;grasslands
5903;land;0;grasslands
5904;land;12;forest
5905;land;20;savannah
5906;land;20;savannah
5907;land;12;forest
5908;land;12;forest
5909;land;9;marsh
5910;land;9;marsh
5911;land;9;marsh
5912;land;9;marsh
5913;land;10;farmlands
5914;land;6;mountain
5915;land;130;steppe
5916;land;130;steppe
5917;land;130;steppe
5918;land;130;steppe
5919;land;12;forest
5920;land;12;forest
5921;land;1;hills
5922;land;10;farmlands
5923;land;10;farmlands
5924;land;130;steppe
5925;land;130;steppe
5926;land;130;steppe
5927;land;130;steppe
5928;land;0;grasslands
5929;land;254;jungle
5930;land;6;mountain
5931;land;6;mountain
5932;land;130;steppe
5933;land;130;steppe
5934;land;130;steppe
5935;land;130;steppe
5936;land;130;steppe
5937;land;130;steppe
5938;land;130;steppe
5939;land;1;hills
5940;land;1;hills
5941;land;1;hills
5942;land;0;grasslands
5943;land;0;grasslands
5944;land;6;mountain
5945;land;6;mountain
5946;land;1;hills
5947;land;0;grasslands
5948;land;1;hills
5949;land;130;steppe
5950;land;130;steppe
5951;land;130;steppe
5952;land;130;steppe
5953;land;130;steppe
5954;land;130;steppe
5955;land;130;steppe
5956;land;130;steppe
5957;land;130;steppe
5958;land;130;steppe
5959;land;130;steppe
5960;land;6;mountain
5961;land;10;farmlands
5962;land;255;woods
5963;land;255;woods
5964;land;255;woods
5965;land;130;steppe
5966;land;130;steppe
5967;land;130;steppe
5968;land;130;steppe
5969;land;130;steppe
5970;land;130;steppe
5971;land;130;steppe
5972;land;130;steppe
5973;land;0;grasslands
5974;land;0;grasslands
5975;land;0;grasslands
5976;land;0;grasslands
5977;land;0;grasslands
5978;land;0;grasslands
5979;land;6;mountain
5980;land;6;mountain
5981;land;130;steppe
5982;land;130;steppe
5983;land;130;steppe
5984;land;9;marsh
5985;land;130;steppe
5986;land;1;hills
5987;land;0;grasslands
5988;land;0;grasslands
5989;land;0;grasslands
5990;land;0;grasslands
5991;land;0;grasslands
5992;land;0;grasslands
5993;land;0;grasslands
5994;land;1;hills
5995;land;1;hills
5996;land;1;hills
5997;land;1;hills
5998;land;1;hills
5999;land;1;hills
6000;land;1;hills
6001;land;1;hills
6002;land;0;grasslands
6003;land;0;grasslands
6004;land;0;grasslands
6005;land;0;grasslands
6006;land;0;grasslands
6007;land;6;mountain
6008;land;6;mountain
6009;land;6;mountain
6010;land;6;mountain
6011;land;130;steppe
6012;land;130;steppe
6013;land;130;steppe
6014;land;130;steppe
6015;land;130;steppe
6016;land;130;steppe
6017;land;130;steppe
6018;land;130;steppe
6019;land;0;grasslands
6020;land;0;grasslands
6021;land;0;grasslands
6022;land;130;steppe
6023;land;130;steppe
6024;land;130;steppe
6025;land;130;steppe
6026;land;130;steppe
6027;land;12;forest
6028;land;1;hills
6029;land;1;hills
6030;land;1;hills
6031;land;130;steppe
6032;land;1;hills
6033;land;6;mountain
6034;land;6;mountain
6035;land;130;steppe
6036;land;130;steppe
6037;land;130;steppe
6038;land;130;steppe
6039;land;130;steppe
6040;land;130;steppe
6041;land;130;steppe
6042;land;1;hills
6043;land;20;savannah
6044;land;6;mountain
6045;land;12;forest
6046;land;12;forest
6047;land;12;forest
6048;land;6;mountain
6049;land;255;woods
6050;land;255;woods
6051;land;255;woods
6052;land;130;steppe
6053;land;254;jungle
6054;land;254;jungle
6055;land;254;jungle
6056;land;254;jungle
6057;land;254;jungle
6058;land;255;woods
6059;land;6;mountain
6060;land;255;woods
6061;land;10;farmlands
6062;land;10;farmlands
6063;land;12;forest
6064;land;0;grasslands
6065;land;0;grasslands
6066;land;6;mountain
6067;land;255;woods
6068;land;0;grasslands
6069;land;0;grasslands
6070;land;0;grasslands
6071;land;0;grasslands
6072;land;0;grasslands
6073;land;0;grasslands
6074;land;3;desert
6075;land;10;farmlands
6076;land;1;hills
6077;land;1;hills
6078;land;1;hills
6079;land;130;steppe
6080;land;130;steppe
6081;land;130;steppe
6082;land;6;mountain
6083;land;0;grasslands
6084;land;6;mountain
6085;land;1;hills
6086;land;1;hills
6087;land;3;desert
6088;land;1;hills
6089;land;1;hills
6090;land;1;hills
6091;land;1;hills
6092;land;1;hills
6093;land;1;hills
6094;land;12;forest
6095;land;12;forest
6096;land;1;hills
6097;land;1;hills
6098;land;255;woods
6099;land;0;grasslands
6100;land;1;hills
6101;land;0;grasslands
6102;land;0;grasslands
6103;land;0;grasslands
6104;land;0;grasslands
6105;land;0;grasslands
6106;land;1;hills
6107;land;0;grasslands
6108;land;0;grasslands
6109;land;0;grasslands
6110;land;0;grasslands
6111;land;0;grasslands
6112;land;0;grasslands
6113;land;1;hills
6114;land;130;steppe
6115;land;1;hills
6116;land;12;forest
6117;land;6;mountain
6118;land;6;mountain
6119;land;6;mountain
6120;land;255;woods
6121;land;255;woods
6122;land;0;grasslands
6123;land;0;grasslands
6124;land;0;grasslands
6125;land;0;grasslands
6126;land;0;grasslands
6127;land;6;mountain
6128;land;6;mountain
6129;land;6;mountain
6130;land;255;woods
6131;land;255;woods
6132;land;255;woods
6133;land;6;mountain
6134;land;6;mountain
6135;land;6;mountain
6136;land;130;steppe
6137;land;130;steppe
6138;land;130;steppe
6139;land;130;steppe
6140;land;130;steppe
6141;land;6;mountain
6142;land;6;mountain
6143;land;130;steppe
6144;land;130;steppe
6145;land;130;steppe
6146;land;130;steppe
6147;land;130;steppe
6148;land;130;steppe
6149;land;130;steppe
6150;land;1;hills
6151;land;12;forest
6152;land;3;desert
6153;land;12;forest
6154;land;12;forest
6155;land;12;forest
6156;land;12;forest
6157;land;3;desert
6158;land;1;hills
6159;land;1;hills
6160;land;1;hills
6161;land;6;mountain
6162;land;6;mountain
6163;land;6;mountain
6164;land;0;grasslands
6165;land;0;grasslands
6166;land;0;grasslands
6167;land;1;hills
6168;land;1;hills
6169;land;130;steppe
6170;land;130;steppe
6171;land;130;steppe
6172;land;255;woods
6173;land;1;hills
6174;land;0;grasslands
6175;land;12;forest
6176;land;12;forest
6177;land;12;forest
6178;land;12;forest
6179;land;12;forest
6180;land;12;forest
6181;land;1;hills
6182;land;1;hills
6183;land;1;hills
6184;land;1;hills
6185;land;10;farmlands
6186;land;1;hills
6187;land;6;mountain
6188;land;130;steppe
6189;land;12;forest
6190;land;12;forest
6191;land;12;forest
6192;land;255;woods
6193;land;9;marsh
6194;land;255;woods
6195;land;12;forest
6196;land;1;hills
6197;land;6;mountain
6198;land;1;hills
6199;land;6;mountain
6200;land;1;hills
6201;land;255;woods
6202;land;130;steppe
6203;land;130;steppe
6204;land;130;steppe
6205;land;130;steppe
6206;land;0;grasslands
6207;land;0;grasslands
6208;land;0;grasslands
6209;land;0;grasslands
6210;land;1;hills
6211;land;1;hills
6212;land;1;hills
6213;land;130;steppe
6214;land;130;steppe
6215;land;130;steppe
6216;land;130;steppe
6217;land;130;steppe
6218;land;0;grasslands
6219;land;0;grasslands
6220;land;0;grasslands
6221;land;0;grasslands
6222;land;0;grasslands
6223;land;0;grasslands
6224;land;0;grasslands
6225;land;0;grasslands
6226;land;0;grasslands
6227;land;1;hills
6228;land;3;desert
6229;land;0;grasslands
6230;land;0;grasslands
6231;land;6;mountain
6232;land;255;woods
6233;land;255;woods
6234;land;1;hills
6235;land;1;hills
6236;land;1;hills
6237;land;0;grasslands
6238;land;0;grasslands
6239;land;0;grasslands
6240;land;255;woods
6241;land;255;woods
6242;land;255;woods
6243;land;1;hills
6244;land;255;woods
6245;land;255;woods
6246;land;10;farmlands
6247;land;10;farmlands
6248;land;10;farmlands
6249;land;10;farmlands
6250;land;10;farmlands
6251;land;255;woods
6252;land;255;woods
6253;land;255;woods
6254;land;12;forest
6255;land;10;farmlands
6256;land;12;forest
6257;land;1;hills
6258;land;1;hills
6259;land;0;grasslands
6260;land;0;grasslands
6261;land;6;mountain
6262;land;6;mountain
6263;land;6;mountain
6264;land;6;mountain
6265;land;6;mountain
6266;land;255;woods
6267;land;0;grasslands
6268;land;255;woods
6269;land;255;woods
6270;land;255;woods
6271;land;255;woods
6272;land;6;mountain
6273;land;0;grasslands
6274;land;0;grasslands
6275;land;0;grasslands
6276;land;0;grasslands
6277;land;6;mountain
6278;land;0;grasslands
6279;land;0;grasslands
6280;land;0;grasslands
6281;land;254;jungle
6282;land;254;jungle
6283;land;0;grasslands
6284;land;0;grasslands
6285;land;1;hills
6286;land;3;desert
6287;land;3;desert
6288;land;130;steppe
6289;land;0;grasslands
6290;land;0;grasslands
6291;land;6;mountain
6292;land;1;hills
6293;land;1;hills
6294;land;0;grasslands
6295;land;130;steppe
6296;land;130;steppe
6297;land;130;steppe
6298;land;130;steppe
6299;land;130;steppe
6300;land;130;steppe
6301;land;130;steppe
6302;land;130;steppe
6303;land;130;steppe
6304;land;0;grasslands
6305;land;0;grasslands
6306;land;1;hills
6307;land;1;hills
6308;land;12;forest
6309;land;12;forest
6310;land;12;forest
6311;land;0;grasslands
6312;land;12;forest
6313;land;10;farmlands
6314;land;6;mountain
6315;land;12;forest
6316;land;12;forest
6317;land;0;grasslands
6318;land;0;grasslands
6319;land;254;jungle
6320;land;254;jungle
6321;land;6;mountain
6322;land;130;steppe
6323;land;130;steppe
6324;land;130;steppe
6325;land;1;hills
6326;land;12;forest
6327;land;10;farmlands
6328;land;0;grasslands
6329;land;0;grasslands
6330;land;0;grasslands
6331;land;0;grasslands
6332;land;255;woods
6333;land;1;hills
6334;land;12;forest
6335;land;0;grasslands
6336;land;0;grasslands
6337;land;0;grasslands
6338;land;1;hills
6339;land;1;hills
6340;land;1;hills
6341;land;1;hills
6342;land;255;woods
6343;land;255;woods
6344;land;255;woods
6345;land;255;woods
6346;land;255;woods
6347;land;12;forest
6348;land;12;forest
6349;land;12;forest
6350;land;3;desert
6351;land;6;mountain
6352;land;255;woods
6353;land;255;woods
6354;land;1;hills
6355;land;1;hills
6356;land;1;hills
6357;land;130;steppe
6358;land;130;steppe
6359;land;255;woods
6360;land;255;woods
6361;land;255;woods
6362;land;6;mountain
6363;land;1;hills
6364;land;1;hills
6365;land;6;mountain
6366;land;0;grasslands
6367;land;130;steppe
6368;land;130;steppe
6369;land;12;forest
6370;land;12;forest
6371;land;255;woods
6372;land;6;mountain
6373;land;130;steppe
6374;land;10;farmlands
6375;land;6;mountain
6376;land;0;grasslands
6377;land;0;grasslands
6378;land;0;grasslands
6379;land;0;grasslands
6380;land;0;grasslands
6381;land;1;hills
6382;land;0;grasslands
6383;land;0;grasslands
6384;land;6;mountain
6385;land;6;mountain
6386;land;0;grasslands
6387;land;0;grasslands
6388;land;1;hills
6389;land;1;hills
6390;land;1;hills
6391;land;130;steppe
6392;land;130;steppe
6393;land;130;steppe
6394;land;6;mountain
6395;land;6;mountain
6396;land;6;mountain
6397;land;12;forest
6398;land;12;forest
6399;land;255;woods
6400;land;1;hills
6401;land;0;grasslands
6402;land;0;grasslands
6403;land;0;grasslands
6404;land;0;grasslands
6405;land;130;steppe
6406;land;6;mountain
6407;land;12;forest
6408;land;6;mountain
6409;land;130;steppe
6410;land;130;steppe
6411;land;255;woods
6412;land;6;mountain
6413;land;6;mountain
6414;land;6;mountain
6415;land;1;hills
6416;land;130;steppe
6417;land;6;mountain
6418;land;255;woods
6419;land;6;mountain
6420;land;0;grasslands
6421;land;12;forest
6422;land;12;forest
6423;land;130;steppe
6424;land;130;steppe
6425;land;130;steppe
6426;land;1;hills
6427;land;1;hills
6428;land;3;desert
6429;land;3;desert
6430;land;3;desert
6431;land;1;hills
6432;land;3;desert
6433;land;1;hills
6434;land;1;hills
6435;land;1;hills
6436;land;6;mountain
6437;land;6;mountain
6438;land;6;mountain
6439;land;6;mountain
6440;land;0;grasslands
6441;land;0;grasslands
6442;land;0;grasslands
6443;land;0;grasslands
6444;land;130;steppe
6445;land;130;steppe
6446;land;0;grasslands
6447;land;0;grasslands
6448;land;0;grasslands
6449;land;0;grasslands
6450;land;0;grasslands
6451;land;6;mountain
6452;land;6;mountain
6453;land;255;woods
6454;land;0;grasslands
6455;land;12;forest
6456;land;12;forest
6457;land;12;forest
6458;land;12;forest
6459;land;12;forest
6460;land;1;hills
6461;land;255;woods
6462;land;6;mountain
6463;land;255;woods
6464;land;6;mountain
6465;land;6;mountain
6466;land;1;hills
6467;land;254;jungle
6468;land;254;jungle
6469;land;1;hills
6470;land;12;forest
6471;land;12;forest
6472;land;12;forest
6473;land;6;mountain
6474;land;6;mountain
6475;land;1;hills
6476;land;1;hills
6477;land;12;forest
6478;land;1;hills
6479;land;12;forest
6480;land;12;forest
6481;land;6;mountain
6482;land;1;hills
6483;land;130;steppe
6484;land;130;steppe
6485;land;130;steppe
6486;land;130;steppe
6487;land;1;hills
6488;land;1;hills
6489;land;1;hills
6490;land;1;hills
6491;land;130;steppe
6492;land;130;steppe
6493;land;130;steppe
6494;land;12;forest
6495;land;12;forest
6496;land;12;forest
6497;land;12;forest
6498;land;130;steppe
6499;land;130;steppe
6500;land;1;hills
6501;land;1;hills
6502;land;1;hills
6503;land;130;steppe
6504;land;130;steppe
6505;land;1;hills
6506;land;0;grasslands
6507;land;0;grasslands
6508;land;0;grasslands
6509;land;0;grasslands
6510;land;6;mountain
6511;land;6;mountain
6512;land;6;mountain
6513;land;255;woods
6514;land;255;woods
